freq(Hz),pow(dB/Hz)
4242.041015625,19.32930716177747
4247.42431640625,17.71885932810821
4252.8076171875,18.544716751958298
4258.19091796875,21.4527606816282
4263.57421875,22.688750021184255
4268.95751953125,23.23887298661735
4274.3408203125,24.886541784938487
4279.72412109375,26.92965329816337
4285.107421875,28.034589973315306
4290.49072265625,28.93531057156759
4295.8740234375,29.620917593217943
4301.25732421875,28.644761730308087
4306.640625,27.428345284744715
4312.02392578125,24.939078658159893
4317.4072265625,19.094922507742112
4322.79052734375,15.670706142375916
4328.173828125,18.114226088806177
4333.55712890625,15.155947365136315
4338.9404296875,11.280039618940783
4344.32373046875,20.40906815657127
4349.70703125,23.698797278355087
4355.09033203125,25.26380067888244
